ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalIntensity,AverageIntensity,METs,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,weekday
2016-04-28,1675,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,95,1167,2351,0.0,0.0,14400.0,1.0,535.0,565.0,Thursday
2016-04-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,0.0,0.0,14400.0,1.0,487.0,517.0,Friday
2016-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2064,114.0,0.07916666666666668,16832.0,1.0,529.0,558.0,Saturday
2016-05-01,2704,1.87000000476837,1.87000000476837,0.0,1.00999999046326,0.0299999993294477,0.829999983310699,0.0,14,1,70,1355,2411,158.0,0.10972225000000001,17485.0,1.0,302.0,321.0,Sunday
2016-05-02,3790,2.61999988555908,2.61999988555908,0.0,1.1599999666214,0.300000011920929,1.1599999666214,0.0,16,8,94,1322,2505,47.0,0.03263891666666666,15327.0,1.0,499.0,526.0,Monday
2016-05-03,1326,0.920000016689301,0.920000016689301,0.0,0.730000019073486,0.0,0.180000007152557,0.0,10,0,17,1413,2195,87.0,0.06041679166666667,16324.0,2.0,426.0,448.0,Tuesday
2016-05-04,1786,1.24000000953674,1.24000000953674,0.0,0.0,0.0,1.24000000953674,0.0,0,0,87,1353,2338,0.0,0.0,14400.0,2.0,619.0,641.0,Wednesday
2016-05-05,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,108.0,0.075,16633.0,1.0,99.0,104.0,Thursday
2016-05-06,2091,1.45000004768372,1.45000004768372,0.0,0.0,0.0,1.45000004768372,0.0,0,0,108,1332,2383,48.0,0.03333333333333333,15565.0,1.0,329.0,338.0,Friday
2016-05-07,1510,1.03999996185303,1.03999996185303,0.0,0.0,0.0,1.03999996185303,0.0,0,0,48,1392,2229,0.0,0.0,14401.0,1.0,421.0,451.0,Saturday
2016-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,0.0,0.0,14400.0,1.0,442.0,458.0,Sunday
2016-05-09,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,0.0,0.0,14400.0,1.0,82.0,85.0,Monday
2016-05-10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,0.0,0.0,14400.0,1.0,478.0,501.0,Tuesday
2016-05-11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063,0.0,0.0,9600.0,3.0,552.0,595.0,Wednesday
2016-05-12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,966,1383,381.0,0.264583375,23035.0,1.0,319.0,346.0,Thursday
2016-04-12,11875,8.34000015258789,8.34000015258789,0.0,3.30999994277954,0.769999980926514,4.26000022888184,0.0,42,14,227,1157,2390,431.0,0.29930558333333335,25074.0,1.0,439.0,500.0,Tuesday
2016-04-13,12024,8.5,8.5,0.0,2.99000000953674,0.100000001490116,5.40999984741211,0.0,43,5,292,1100,2601,359.0,0.24930554166666666,22289.0,1.0,428.0,458.0,Wednesday
2016-04-14,10690,7.5,7.5,0.0,2.48000001907349,0.209999993443489,4.82000017166138,0.0,32,3,257,1148,2312,381.0,0.26458333333333334,24342.0,2.0,409.0,430.0,Thursday
2016-04-15,11034,8.02999973297119,8.02999973297119,0.0,1.94000005722046,0.310000002384186,5.78000020980835,0.0,27,9,282,1122,2525,296.0,0.20555562500000002,20984.0,1.0,547.0,597.0,Friday
2016-04-16,10100,7.09000015258789,7.09000015258789,0.0,3.15000009536743,0.550000011920929,3.39000010490417,0.0,41,11,151,1237,2177,473.0,0.3284722083333333,26814.0,2.0,368.0,376.0,Saturday
2016-04-17,15112,11.3999996185303,11.3999996185303,0.0,3.86999988555908,0.660000026226044,6.88000011444092,0.0,28,29,331,1052,2782,461.0,0.32013891666666666,26702.0,1.0,390.0,414.0,Sunday
2016-04-18,14131,10.0699996948242,10.0699996948242,0.0,3.64000010490417,0.119999997317791,6.30000019073486,0.0,48,3,311,1078,2770,357.0,0.247916625,23980.0,1.0,471.0,495.0,Monday
2016-04-19,11548,8.52999973297119,8.52999973297119,0.0,3.28999996185303,0.239999994635582,5.0,0.0,31,7,250,1152,2489,546.0,0.37916675,27920.0,1.0,471.0,495.0,Tuesday
2016-04-20,15112,10.6700000762939,10.6700000762939,0.0,3.33999991416931,1.92999994754791,5.40000009536743,0.0,48,63,276,1053,2897,673.0,0.46736112500000004,30438.0,1.0,472.0,496.0,Wednesday
2016-04-21,12453,8.73999977111816,8.73999977111816,0.0,3.32999992370605,1.11000001430511,4.30999994277954,0.0,104,53,255,1028,3158,449.0,0.3118055416666667,25431.0,2.0,529.0,541.0,Thursday
2016-04-22,12954,9.32999992370605,9.32999992370605,0.0,4.42999982833862,0.419999986886978,4.46999979019165,0.0,52,10,273,1105,2638,249.0,0.17291674999999998,19940.0,1.0,62.0,65.0,Friday
2016-04-23,6001,4.21000003814697,4.21000003814697,0.0,0.0,0.0,4.21000003814697,0.0,0,0,249,1191,2069,379.0,0.26319441666666665,24378.0,1.0,354.0,375.0,Saturday
2016-04-24,13481,10.2799997329712,10.2799997329712,0.0,4.55000019073486,1.14999997615814,4.57999992370605,0.0,37,26,216,1161,2529,365.0,0.2534722916666667,23805.0,1.0,469.0,494.0,Sunday
2016-04-25,11369,8.01000022888184,8.01000022888184,0.0,3.32999992370605,0.219999998807907,4.46000003814697,0.0,44,8,217,1171,2470,488.0,0.33888887500000003,26918.0,2.0,429.0,457.0,Monday
2016-04-26,10119,7.19000005722046,7.19000005722046,0.0,1.42999994754791,0.660000026226044,5.1100001335144,0.0,55,24,275,1086,2793,379.0,0.2631944583333333,23737.0,2.0,370.0,406.0,Tuesday
2016-04-27,10159,7.13000011444092,7.13000011444092,0.0,1.03999996185303,0.970000028610229,5.11999988555908,0.0,19,20,282,1119,2463,349.0,0.24236116666666666,22126.0,1.0,441.0,492.0,Wednesday
2016-04-28,10140,7.11999988555908,7.11999988555908,0.0,0.409999996423721,1.33000004291534,5.3899998664856,0.0,6,20,291,1123,2296,424.0,0.29444437500000004,25166.0,2.0,337.0,379.0,Thursday
2016-04-29,10245,7.19000005722046,7.19000005722046,0.0,0.479999989271164,1.21000003814697,5.5,0.0,21,40,281,1098,2611,446.0,0.30972220833333336,26330.0,1.0,462.0,499.0,Friday
2016-04-30,18387,12.9099998474121,12.9099998474121,0.0,0.939999997615814,1.39999997615814,10.5699996948242,0.0,13,23,361,1043,2732,376.0,0.26111100000000004,22940.0,1.0,98.0,107.0,Saturday
2016-05-01,10538,7.40000009536743,7.40000009536743,0.0,1.94000005722046,0.959999978542328,4.5,0.0,25,28,245,1142,2380,401.0,0.27847220833333336,23841.0,2.0,388.0,424.0,Sunday
2016-05-02,10379,7.28999996185303,7.28999996185303,0.0,2.60999989509583,0.340000003576279,4.32999992370605,0.0,36,8,277,1119,2473,494.0,0.3430555416666667,26523.0,1.0,439.0,462.0,Monday
2016-05-03,12183,8.73999977111816,8.73999977111816,0.0,3.99000000953674,0.46000000834465,4.28000020980835,0.0,72,14,250,1104,2752,434.0,0.3013889166666667,25534.0,1.0,436.0,469.0,Tuesday
2016-05-04,11768,8.28999996185303,8.28999996185303,0.0,2.50999999046326,0.930000007152557,4.84999990463257,0.0,36,27,272,1105,2649,458.0,0.318055625,25145.0,1.0,388.0,417.0,Wednesday
2016-05-05,11895,8.35000038146973,8.35000038146973,0.0,2.78999996185303,0.860000014305115,4.69999980926514,0.0,55,20,253,1112,2609,401.0,0.278472125,24079.0,1.0,328.0,345.0,Thursday
2016-05-06,10227,7.17999982833862,7.17999982833862,0.0,1.87000000476837,0.670000016689301,4.6399998664856,0.0,24,17,295,1104,2498,213.0,0.14791666666666667,19232.0,2.0,353.0,391.0,Friday
2016-05-07,6708,4.71000003814697,4.71000003814697,0.0,1.61000001430511,0.0799999982118607,3.01999998092651,0.0,20,2,149,1269,1995,135.0,0.09375,17801.0,1.0,332.0,374.0,Saturday
2016-05-08,3292,2.30999994277954,2.30999994277954,0.0,0.0,0.0,2.30999994277954,0.0,0,0,135,1305,1848,496.0,0.3444444583333333,26109.0,1.0,419.0,442.0,Sunday
2016-05-09,13379,9.39000034332275,9.39000034332275,0.0,2.11999988555908,1.62999999523163,5.6399998664856,0.0,35,47,297,1061,2709,498.0,0.345833375,26957.0,1.0,106.0,108.0,Monday
2016-05-10,12798,8.97999954223633,8.97999954223633,0.0,2.22000002861023,1.21000003814697,5.55999994277954,0.0,57,28,271,1084,2797,448.0,0.311111125,24522.0,1.0,322.0,353.0,Tuesday
2016-05-11,13272,9.31999969482422,9.31999969482422,0.0,4.17999982833862,1.14999997615814,3.99000000953674,0.0,58,25,224,1133,2544,295.0,0.307291625,15640.0,2.0,439.0,459.0,Wednesday
2016-05-12,9117,6.40999984741211,6.40999984741211,0.0,1.27999997138977,0.670000016689301,4.44000005722046,0.0,16,16,236,728,1853,206.0,0.14305554166666667,18830.0,1.0,502.0,542.0,Thursday
2016-04-12,4414,2.74000000953674,2.74000000953674,0.0,0.189999997615814,0.349999994039536,2.20000004768372,0.0,3,8,181,706,1459,238.0,0.165277875,19636.0,2.0,417.0,450.0,Tuesday
2016-04-13,4993,3.09999990463257,3.09999990463257,0.0,0.0,0.0,3.09999990463257,0.0,0,0,238,663,1521,197.0,0.13680545833333332,18461.0,2.0,337.0,363.0,Wednesday
2016-04-14,3335,2.0699999332428,2.0699999332428,0.0,0.0,0.0,2.04999995231628,0.0,0,0,197,653,1431,188.0,0.1305555,18642.0,2.0,462.0,513.0,Thursday
2016-04-15,3821,2.36999988555908,2.36999988555908,0.0,0.0,0.0,2.36999988555908,0.0,0,0,188,687,1444,150.0,0.104166625,17724.0,2.0,374.0,402.0,Friday
2016-04-16,2547,1.58000004291534,1.58000004291534,0.0,0.0,0.0,1.58000004291534,0.0,0,0,150,728,1373,60.0,0.041666666666666664,15675.0,2.0,401.0,436.0,Saturday
2016-04-17,838,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,60,1053,1214,182.0,0.12638875,18308.0,1.0,361.0,391.0,Sunday
2016-04-18,3325,2.05999994277954,2.05999994277954,0.0,0.0,0.0,2.05999994277954,0.0,0,0,182,1062,1419,141.0,0.09791670833333334,17496.0,1.0,457.0,533.0,Monday
2016-04-19,2424,1.5,1.5,0.0,0.0,0.0,1.5,0.0,0,0,141,785,1356,327.0,0.22708341666666668,21509.0,1.0,405.0,426.0,Tuesday
2016-04-20,7222,4.48000001907349,4.48000001907349,0.0,0.0,0.0,4.48000001907349,0.0,0,0,327,623,1667,153.0,0.10625000000000001,17683.0,1.0,499.0,530.0,Wednesday
2016-04-21,2467,1.52999997138977,1.52999997138977,0.0,0.0,0.0,1.52999997138977,0.0,0,0,153,749,1370,162.0,0.11250004166666666,18053.0,1.0,483.0,501.0,Thursday
2016-04-22,2915,1.80999994277954,1.80999994277954,0.0,0.0,0.0,1.80999994277954,0.0,0,0,162,712,1399,432.0,0.30000008333333333,24718.0,1.0,126.0,137.0,Friday
2016-04-23,12357,7.71000003814697,7.71000003814697,0.0,0.0,0.0,7.71000003814697,0.0,0,0,432,458,1916,164.0,0.113888875,18080.0,1.0,103.0,121.0,Saturday
2016-04-24,3490,2.16000008583069,2.16000008583069,0.0,0.0,0.0,2.16000008583069,0.0,0,0,164,704,1401,260.0,0.18055558333333332,20345.0,1.0,171.0,179.0,Sunday
2016-04-25,6017,3.73000001907349,3.73000001907349,0.0,0.0,0.0,3.73000001907349,0.0,0,0,260,821,1576,288.0,0.1999999166666667,20582.0,1.0,115.0,129.0,Monday
2016-04-26,5933,3.6800000667572,3.6800000667572,0.0,0.0,0.0,3.6800000667572,0.0,0,0,288,1018,1595,286.0,0.19861120833333334,20558.0,1.0,123.0,134.0,Tuesday
2016-04-27,6088,3.76999998092651,3.76999998092651,0.0,0.0,0.0,3.76999998092651,0.0,0,0,286,586,1593,331.0,0.22986120833333334,21285.0,1.0,425.0,439.0,Wednesday
2016-04-28,6375,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,331,626,1649,352.0,0.2444444583333333,21841.0,2.0,400.0,430.0,Thursday
2016-04-29,7604,4.71000003814697,4.71000003814697,0.0,0.0,0.0,4.71000003814697,0.0,0,0,352,492,1692,233.0,0.16180558333333334,19435.0,1.0,384.0,415.0,Friday
2016-04-30,4729,2.9300000667572,2.9300000667572,0.0,0.0,0.0,2.9300000667572,0.0,0,0,233,594,1506,191.0,0.13263891666666666,18677.0,1.0,253.0,257.0,Saturday
2016-05-01,3609,2.27999997138977,2.27999997138977,0.0,0.0,0.0,2.27999997138977,0.0,0,0,191,716,1447,355.0,0.24652779166666663,21808.0,2.0,382.0,406.0,Sunday
2016-05-02,7018,4.34999990463257,4.34999990463257,0.0,0.0,0.0,4.34999990463257,0.0,0,0,355,716,1690,304.0,0.21111112499999998,20698.0,1.0,591.0,612.0,Monday
2016-05-03,5992,3.72000002861023,3.72000002861023,0.0,0.0,0.0,3.72000002861023,0.0,0,0,304,981,1604,345.0,0.23958337500000002,21396.0,1.0,293.0,312.0,Tuesday
2016-05-04,6564,4.07000017166138,4.07000017166138,0.0,0.0,0.0,4.07000017166138,0.0,0,0,345,530,1658,475.0,0.32986108333333336,24855.0,1.0,457.0,487.0,Wednesday
2016-05-05,12167,7.53999996185303,7.53999996185303,0.0,0.0,0.0,7.53999996185303,0.0,0,0,475,479,1926,383.0,0.26597220833333335,22409.0,1.0,454.0,468.0,Thursday
2016-05-06,8198,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.07999992370605,0.0,0,0,383,511,1736,229.0,0.15902770833333332,19241.0,1.0,425.0,434.0,Friday
2016-05-07,4193,2.59999990463257,2.59999990463257,0.0,0.0,0.0,2.59999990463257,0.0,0,0,229,665,1491,258.0,0.17916666666666667,20064.0,1.0,465.0,475.0,Saturday
2016-05-08,5528,3.45000004768372,3.45000004768372,0.0,0.0,0.0,3.45000004768372,0.0,0,0,258,610,1555,401.0,0.27847225000000003,24078.0,1.0,480.0,506.0,Sunday
2016-05-09,10685,6.61999988555908,6.61999988555908,0.0,0.0,0.0,6.59999990463257,0.0,0,0,401,543,1869,17.0,0.011805541666666667,14726.0,1.0,370.0,380.0,Monday
2016-05-10,254,0.159999996423721,0.159999996423721,0.0,0.0,0.0,0.159999996423721,0.0,0,0,17,1002,1141,330.0,0.22916675,21915.0,1.0,421.0,429.0,Tuesday
2016-05-11,8580,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,330,569,1698,320.0,0.3333333125,16723.0,1.0,432.0,449.0,Wednesday
2016-05-12,8891,5.51000022888184,5.51000022888184,0.0,0.0,0.0,5.51000022888184,0.0,0,0,343,330,1364,363.0,0.2520833333333333,23090.0,1.0,442.0,461.0,Thursday
2016-04-12,10725,7.48999977111816,7.48999977111816,0.0,1.16999995708466,0.310000002384186,6.01000022888184,0.0,13,9,306,1112,2124,335.0,0.232638875,21782.0,1.0,433.0,447.0,Tuesday
2016-04-13,7275,4.90000009536743,4.90000009536743,0.0,0.0,0.0,4.90000009536743,0.0,0,0,335,1105,2003,191.0,0.132639,18436.0,1.0,479.0,501.0,Wednesday
2016-04-14,3973,2.6800000667572,2.6800000667572,0.0,0.0,0.0,2.6800000667572,0.0,0,0,191,1249,1696,245.0,0.17013883333333335,19586.0,1.0,327.0,373.0,Thursday
2016-04-15,5205,3.50999999046326,3.50999999046326,0.0,0.0,0.0,3.50999999046326,0.0,0,0,245,1195,1801,195.0,0.13541670833333333,18742.0,1.0,412.0,434.0,Friday
2016-04-16,5057,3.41000008583069,3.41000008583069,0.0,0.0,0.0,3.40000009536743,0.0,0,0,195,1245,1724,249.0,0.1729167083333333,20140.0,1.0,414.0,428.0,Saturday
2016-04-17,6198,4.17999982833862,4.17999982833862,0.0,0.0,0.0,4.17999982833862,0.0,0,0,249,1191,1852,274.0,0.19027791666666669,20708.0,1.0,404.0,449.0,Sunday
2016-04-18,6559,4.42000007629395,4.42000007629395,0.0,0.0,0.259999990463257,4.1399998664856,0.0,0,7,260,1173,1905,250.0,0.17361108333333333,19692.0,1.0,520.0,543.0,Monday
2016-04-19,5997,4.03999996185303,4.03999996185303,0.0,0.0,0.379999995231628,3.66000008583069,0.0,0,11,228,1201,1811,305.0,0.21180554166666665,20898.0,1.0,520.0,543.0,Tuesday
2016-04-20,7192,4.84999990463257,4.84999990463257,0.0,0.0,0.490000009536743,4.34000015258789,0.0,0,11,283,1146,1922,150.0,0.10416666666666667,17510.0,1.0,435.0,458.0,Wednesday
2016-04-21,3404,2.28999996185303,2.28999996185303,0.0,0.0599999986588955,0.419999986886978,1.80999994277954,0.0,1,10,127,1302,1610,266.0,0.18472220833333333,20130.0,1.0,416.0,431.0,Thursday
2016-04-22,5583,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0,0,266,1174,1851,242.0,0.1680555,19612.0,1.0,354.0,366.0,Friday
2016-04-23,5079,3.42000007629395,3.42000007629395,0.0,0.0,0.0,3.42000007629395,0.0,0,0,242,1129,1804,204.0,0.141666625,18752.0,1.0,404.0,442.0,Saturday
2016-04-24,4165,2.80999994277954,2.80999994277954,0.0,0.0,0.0,2.79999995231628,0.0,0,0,204,1236,1725,171.0,0.11875004166666665,17982.0,1.0,441.0,464.0,Sunday
2016-04-25,3588,2.42000007629395,2.42000007629395,0.0,0.230000004172325,0.200000002980232,1.99000000953674,0.0,3,5,152,1280,1654,147.0,0.10208333333333335,17748.0,2.0,455.0,488.0,Monday
2016-04-26,3409,2.29999995231628,2.29999995231628,0.0,0.0,0.0,2.29999995231628,0.0,0,0,147,1293,1632,82.0,0.05694450000000001,16102.0,1.0,357.0,418.0,Tuesday
2016-04-27,1715,1.1599999666214,1.1599999666214,0.0,0.0,0.0,1.1599999666214,0.0,0,0,82,1358,1481,76.0,0.05277774999999999,16014.0,1.0,377.0,409.0,Wednesday
2016-04-28,1532,1.02999997138977,1.02999997138977,0.0,0.0,0.0,1.02999997138977,0.0,0,0,76,1364,1473,45.0,0.03125,15334.0,2.0,651.0,686.0,Thursday
2016-04-29,924,0.620000004768372,0.620000004768372,0.0,0.0,0.0,0.620000004768372,0.0,0,0,45,1395,1410,234.0,0.1625,19338.0,1.0,350.0,402.0,Friday
2016-04-30,4571,3.07999992370605,3.07999992370605,0.0,0.0,0.0,3.0699999332428,0.0,0,0,234,1206,1779,40.0,0.027777791666666666,15258.0,2.0,520.0,541.0,Saturday
2016-05-01,772,0.519999980926514,0.519999980926514,0.0,0.0,0.0,0.519999980926514,0.0,0,0,40,1400,1403,150.0,0.10416670833333334,17538.0,1.0,357.0,410.0,Sunday
2016-05-02,3634,2.45000004768372,2.45000004768372,0.0,0.360000014305115,0.209999993443489,1.87999999523163,0.0,5,6,123,1306,1613,286.0,0.19861120833333334,20422.0,1.0,658.0,678.0,Monday
2016-05-03,7443,5.01999998092651,5.01999998092651,0.0,1.49000000953674,0.370000004768372,3.16000008583069,0.0,20,10,206,1204,1878,52.0,0.036111125,15508.0,1.0,399.0,431.0,Tuesday
2016-05-04,1201,0.810000002384186,0.810000002384186,0.0,0.0,0.0,0.810000002384186,0.0,0,0,52,1388,1426,245.0,0.170138875,19356.0,1.0,322.0,353.0,Wednesday
2016-05-05,5202,3.50999999046326,3.50999999046326,0.0,0.0,0.389999985694885,3.10999989509583,0.0,0,11,223,1206,1780,204.0,0.14166666666666666,18942.0,2.0,631.0,725.0,Thursday
2016-05-06,4878,3.28999996185303,3.28999996185303,0.0,0.0,0.0,3.28999996185303,0.0,0,0,204,1236,1742,319.0,0.22152783333333334,21442.0,2.0,553.0,640.0,Friday
2016-05-07,7379,4.96999979019165,4.96999979019165,0.0,0.0,0.0,4.96999979019165,0.0,0,0,319,1121,1972,247.0,0.17152775,19804.0,1.0,433.0,468.0,Saturday
2016-05-08,5161,3.48000001907349,3.48000001907349,0.0,0.0,0.0,3.47000002861023,0.0,0,0,247,1193,1821,145.0,0.1006945,17720.0,1.0,412.0,453.0,Sunday
2016-05-09,3090,2.07999992370605,2.07999992370605,0.0,0.0,0.0,2.07999992370605,0.0,0,0,145,1295,1630,290.0,0.20138883333333332,20642.0,1.0,347.0,391.0,Monday
2016-05-10,6227,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.19999980926514,0.0,0,0,290,1150,1899,300.0,0.20833329166666667,20692.0,1.0,421.0,457.0,Tuesday
2016-05-11,6424,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32999992370605,0.0,0,0,300,1140,1903,124.0,0.13777779999999998,11568.0,1.0,450.0,495.0,Wednesday
2016-05-12,2661,1.78999996185303,1.78999996185303,0.0,0.0,0.0,1.78999996185303,0.0,0,0,128,830,1125,430.0,0.2986111666666667,24924.0,2.0,775.0,843.0,Thursday
2016-04-12,10113,6.82999992370605,6.82999992370605,0.0,2.0,0.620000004768372,4.19999980926514,0.0,28,13,320,964,2344,316.0,0.219444375,21675.0,2.0,622.0,686.0,Tuesday
2016-04-13,10352,7.01000022888184,7.01000022888184,0.0,1.6599999666214,1.94000005722046,3.41000008583069,0.0,19,32,195,676,2038,305.0,0.21180554166666665,21376.0,1.0,409.0,471.0,Wednesday
2016-04-14,10129,6.69999980926514,6.69999980926514,0.0,0.0199999995529652,2.74000000953674,3.94000005722046,0.0,1,48,206,705,2010,335.0,0.23263891666666667,22681.0,1.0,380.0,429.0,Thursday
2016-04-15,10465,6.92000007629395,6.92000007629395,0.0,0.0700000002980232,1.41999995708466,5.42999982833862,0.0,1,24,284,720,2133,610.0,0.42361112500000003,28392.0,1.0,447.0,470.0,Friday
2016-04-16,22244,15.0799999237061,15.0799999237061,0.0,5.44999980926514,4.09999990463257,5.53000020980835,0.0,66,72,268,968,2670,266.0,0.18472216666666666,20015.0,1.0,419.0,464.0,Saturday
2016-04-17,5472,3.61999988555908,3.61999988555908,0.0,0.0799999982118607,0.280000001192093,3.25999999046326,0.0,1,7,249,508,1882,271.0,0.18819441666666667,20674.0,1.0,400.0,434.0,Sunday
2016-04-18,8247,5.44999980926514,5.44999980926514,0.0,0.790000021457672,0.860000014305115,3.78999996185303,0.0,11,16,206,678,1944,396.0,0.27499999999999997,24942.0,1.0,442.0,470.0,Monday
2016-04-19,6711,4.44000005722046,4.44000005722046,0.0,0.0,0.0,4.44000005722046,0.0,0,7,382,648,2346,388.0,0.269444375,23371.0,1.0,568.0,608.0,Tuesday
2016-04-20,10999,7.26999998092651,7.26999998092651,0.0,0.680000007152557,1.80999994277954,4.78000020980835,0.0,11,43,269,1011,2198,329.0,0.22847220833333334,21782.0,1.0,453.0,494.0,Wednesday
2016-04-21,10080,6.75,6.75,0.0,1.85000002384186,1.52999997138977,3.38000011444092,0.0,23,26,208,761,2048,287.0,0.19930554166666667,20691.0,1.0,418.0,443.0,Thursday
2016-04-22,7804,5.15999984741211,5.15999984741211,0.0,0.560000002384186,1.67999994754791,2.92000007629395,0.0,9,27,206,781,1946,526.0,0.36527770833333334,27953.0,1.0,463.0,486.0,Friday
2016-04-23,16901,11.3699998855591,11.3699998855591,0.0,2.77999997138977,1.45000004768372,7.15000009536743,0.0,32,35,360,591,2629,360.0,0.24999995833333333,23247.0,1.0,438.0,475.0,Saturday
2016-04-24,9471,6.26000022888184,6.26000022888184,0.0,0.0,0.0,6.26000022888184,0.0,0,0,360,584,2187,344.0,0.238888875,22275.0,1.0,419.0,438.0,Sunday
2016-04-25,9482,6.38000011444092,6.38000011444092,0.0,1.26999998092651,0.519999980926514,4.59999990463257,0.0,15,11,277,653,2095,227.0,0.15763887499999998,19787.0,1.0,432.0,458.0,Monday
2016-04-26,5980,3.95000004768372,3.95000004768372,0.0,0.0,0.0,3.95000004768372,0.0,0,0,227,732,1861,391.0,0.27152775,23328.0,1.0,477.0,497.0,Tuesday
2016-04-27,11423,7.57999992370605,7.57999992370605,0.0,1.86000001430511,0.400000005960464,5.32000017166138,0.0,26,9,295,623,2194,229.0,0.15902779166666667,19719.0,1.0,392.0,413.0,Wednesday
2016-04-28,5439,3.59999990463257,3.59999990463257,0.0,0.0,0.0,3.59999990463257,0.0,0,0,229,764,1854,2.0,0.005555666666666667,3665.0,1.0,406.0,445.0,Thursday
2016-04-29,42,0.0299999993294477,0.0299999993294477,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,4,2,403,404.0,0.28055562500000003,22570.0,1.0,549.0,583.0,Friday
2016-04-12,8796,5.90999984741211,5.90999984741211,0.0,0.109999999403954,0.930000007152557,4.88000011444092,0.0,2,21,356,1061,1982,420.0,0.29166658333333334,22820.0,1.0,527.0,553.0,Tuesday
2016-04-13,7618,5.11999988555908,5.11999988555908,0.0,0.0,0.219999998807907,4.88000011444092,0.0199999995529652,0,8,404,1028,2004,331.0,0.22986116666666667,21556.0,1.0,449.0,465.0,Wednesday
2016-04-14,7910,5.32000017166138,5.32000017166138,0.0,0.0,0.0,5.32000017166138,0.0,0,0,331,1109,1893,448.0,0.311111125,23496.0,1.0,447.0,480.0,Thursday
2016-04-15,8482,5.69999980926514,5.69999980926514,0.0,0.0,0.0,5.69000005722046,0.0099999997764825,0,0,448,992,2063,448.0,0.31111116666666666,24484.0,1.0,414.0,437.0,Friday
2016-04-16,9685,6.65000009536743,6.65000009536743,0.0,3.10999989509583,0.0199999995529652,3.50999999046326,0.0099999997764825,47,1,305,1087,2148,176.0,0.12222229166666666,17420.0,1.0,338.0,366.0,Saturday
2016-04-17,2524,1.70000004768372,1.70000004768372,0.0,0.0,0.349999994039536,1.3400000333786,0.0,0,8,160,1272,1529,326.0,0.22638887500000002,21521.0,1.0,384.0,402.0,Sunday
2016-04-18,7762,5.23999977111816,5.23999977111816,0.0,0.0700000002980232,0.280000001192093,4.8899998664856,0.0,1,6,311,1122,1890,389.0,0.270138875,22281.0,1.0,543.0,615.0,Monday
2016-04-19,7948,5.36999988555908,5.36999988555908,0.0,0.0,0.0,5.3600001335144,0.0,0,0,389,1051,1956,454.0,0.31527775,23940.0,1.0,421.0,461.0,Tuesday
2016-04-20,9202,6.30000019073486,6.30000019073486,0.0,1.50999999046326,0.119999997317791,4.65999984741211,0.0099999997764825,22,5,378,1035,2094,397.0,0.275694375,22529.0,1.0,354.0,377.0,Wednesday
2016-04-21,8859,5.98000001907349,5.98000001907349,0.0,0.129999995231628,0.370000004768372,5.46999979019165,0.0099999997764825,2,10,371,1057,1970,389.0,0.270139,22304.0,1.0,424.0,452.0,Thursday
2016-04-22,7286,4.90000009536743,4.90000009536743,0.0,0.46000000834465,0.0,4.42000007629395,0.0199999995529652,46,0,366,1028,2241,424.0,0.2944444583333333,23111.0,1.0,361.0,372.0,Friday
2016-04-23,9317,6.34999990463257,6.34999990463257,0.0,2.08999991416931,0.230000004172325,4.01999998092651,0.0099999997764825,28,5,330,1077,2021,330.0,0.22916662499999998,21696.0,1.0,459.0,485.0,Saturday
2016-04-24,6873,4.67999982833862,4.67999982833862,0.0,3.0,0.0599999986588955,1.62000000476837,0.0,46,1,190,1203,1898,359.0,0.24930558333333333,21808.0,1.0,412.0,433.0,Sunday
2016-04-25,7373,4.94999980926514,4.94999980926514,0.0,0.0,0.0,4.94999980926514,0.0,0,0,359,1081,1907,325.0,0.22569450000000002,21532.0,1.0,379.0,398.0,Monday
